local_png	cell	fp	q	stored_bytes	stored_encode_ms	stored_ssim2	stored_zensim	origin_id	variant_name	width	height
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s2	72062b4cc0db101e	85	20997	1344.574	90.368255	91.992866	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s2	98738a2c02896816	95	32387	1349.045	93.096441	93.583111	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	59e9a808df7c8e8a	5	2515	1721.388	13.850373	11.497456	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	f90d48f228c684c0	15	3088	1879.443	26.400052	27.634057	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	ba8d29289cb66a80	30	4890	2209.323	48.729253	52.024946	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	b1e45ac1536d541c	50	8420	2220.355	75.578686	77.284416	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	3e1331aed438c8ee	70	12476	2547.927	86.237667	87.849223	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	f61d00169b21b7e8	85	21158	904.731	90.667872	92.049407	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4	e1974e4bc2185da0	95	32632	902.267	93.103792	93.584411	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	5f993060c3b255dd	5	2501	1781.791	13.263802	12.508473	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	9e70635c32a6dcff	15	3123	1956.924	26.470220	28.276852	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	3327ddb6c30a50bf	30	4916	2242.552	51.129922	53.392806	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	3e4fbda1a0d6e4e3	50	8446	2272.697	75.489156	76.562923	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	0768633379786a29	70	12554	1548.753	85.574111	86.900320	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	1230e6049d2aab27	85	22362	915.919	90.894581	91.674341	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s4-bd10	b3b476df0818fa3f	95	39326	1036.904	94.763629	93.170193	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	d09a23cc22854d41	5	2611	448.703	10.226005	10.286323	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	05c6e700503950ab	15	3222	473.526	22.596357	17.414830	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	0f51b4bb79ec626b	30	4990	517.421	44.872214	44.007284	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	e51b7b3bbcda2a43	50	8743	250.450	62.740456	64.021740	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	d75d6e095a487cd9	70	14834	465.523	72.628768	74.047002	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	ce18d71d8d40bdcb	85	23265	479.901	75.265393	76.882454	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-420	3a40b39ec47e2a83	95	35466	492.096	76.182564	77.943724	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	960923d3d79ac69f	5	3618	820.237	21.775360	14.693618	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	2ef1cdbfc6ed4ed9	15	4598	889.213	34.770724	31.493476	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	ca81cbce092ab599	30	7467	962.142	56.825458	56.299706	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	aea60bd8b885f6c1	50	14099	765.840	76.261927	77.857687	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	3ac419427415e3c7	70	24909	831.225	86.325612	89.684006	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	ba44f7728d9f4c39	85	42447	891.003	92.054728	92.335802	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s6-rgb	735e99b8a75ccd11	95	65882	918.630	94.571629	93.974839	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	8657c728f73693f5	5	2929	368.007	10.478825	8.912985	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	8c7398c5d1e1093b	15	3886	407.905	21.325169	16.341142	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	212b132062447cfb	30	6492	678.121	47.733217	48.321315	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	2da456b397b08e13	50	11414	416.689	70.980089	73.933581	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	672916fc5182368d	70	18310	414.856	82.730389	85.991953	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	927bd759e32e27a3	85	28028	478.567	89.347823	91.636811	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_7026.png.scale512x512.png	s8-noqm	7c02c9cddeb0336b	95	44977	495.540	92.751429	93.391020	7026	o_7026.png.scale512x512	512	512
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	da3283310b32ad30	5	2807	3344.103	-16.849815	-7.857558	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	be3a64f006cd07aa	15	4184	5303.783	1.905362	-1.567246	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	52f1df4a97307b6a	30	9860	6021.020	34.862567	31.177483	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	5d111e4b7af2f456	50	20946	6117.119	64.308522	63.952608	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	c4ec826d2fb656fc	70	37179	5009.470	80.267054	81.121937	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	72062b4cc0db101e	85	68347	2096.313	88.733009	88.321990	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s2	98738a2c02896816	95	117077	2349.582	93.280627	91.991708	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	59e9a808df7c8e8a	5	3173	2462.487	-16.214560	-9.280204	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	f90d48f228c684c0	15	4643	2741.257	4.218483	3.298075	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	ba8d29289cb66a80	30	9846	3073.982	36.702623	31.349670	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	b1e45ac1536d541c	50	22062	3314.712	65.690262	57.053253	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	3e1331aed438c8ee	70	39573	3967.048	81.269495	81.874263	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	f61d00169b21b7e8	85	70589	1491.335	89.028788	88.958775	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4	e1974e4bc2185da0	95	119163	1628.565	93.561202	92.132374	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	5f993060c3b255dd	5	3136	1653.370	-15.045155	-9.705526	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	9e70635c32a6dcff	15	4680	2896.660	4.635444	5.290671	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	3327ddb6c30a50bf	30	9963	3140.043	36.745627	33.287202	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	3e4fbda1a0d6e4e3	50	22319	3450.454	66.260868	59.490612	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	0768633379786a29	70	40320	4020.555	81.635911	78.846123	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	1230e6049d2aab27	85	74228	1574.313	90.025764	89.716183	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s4-bd10	b3b476df0818fa3f	95	145981	1922.621	94.758420	92.772354	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	d09a23cc22854d41	5	3356	590.134	-14.763938	-11.282191	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	05c6e700503950ab	15	4693	588.606	2.009866	0.629978	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	0f51b4bb79ec626b	30	9719	741.446	34.600511	27.799513	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	e51b7b3bbcda2a43	50	22491	564.658	62.398320	58.225880	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	d75d6e095a487cd9	70	42059	715.020	79.057702	78.120893	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	ce18d71d8d40bdcb	85	67734	531.476	86.370218	85.134762	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-420	3a40b39ec47e2a83	95	104593	553.302	89.402032	87.434828	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	960923d3d79ac69f	5	5981	808.111	-3.193493	-20.699328	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	2ef1cdbfc6ed4ed9	15	8425	858.026	13.668431	-3.334156	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	ca81cbce092ab599	30	16193	1331.347	41.437655	23.844035	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	aea60bd8b885f6c1	50	34397	1186.429	67.771262	59.498224	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	3ac419427415e3c7	70	65456	1442.921	82.742878	83.315324	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	ba44f7728d9f4c39	85	112745	1579.532	90.969452	90.621740	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s6-rgb	735e99b8a75ccd11	95	179121	1662.662	94.859746	93.248397	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	8657c728f73693f5	5	3598	649.381	-14.029790	-8.383253	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	8c7398c5d1e1093b	15	5310	686.226	1.697900	1.648761	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	212b132062447cfb	30	11590	780.228	36.064368	30.721153	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	2da456b397b08e13	50	25916	533.323	64.573179	57.302999	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	672916fc5182368d	70	45723	604.972	80.338298	80.910641	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	927bd759e32e27a3	85	75518	675.673	89.126884	88.934728	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8134.png.scale640x400.png	s8-noqm	7c02c9cddeb0336b	95	126765	513.686	93.474316	92.239965	8134	o_8134.png.scale640x400	640	400
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	da3283310b32ad30	5	5211	3787.228	2.185165	14.171244	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	be3a64f006cd07aa	15	8874	6429.147	22.740448	25.662862	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	52f1df4a97307b6a	30	19534	6462.940	55.308006	55.338099	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	5d111e4b7af2f456	50	31679	6327.787	77.828568	78.778577	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	c4ec826d2fb656fc	70	41963	4658.591	86.646914	88.762630	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	72062b4cc0db101e	85	69879	1446.838	90.439187	91.884752	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s2	98738a2c02896816	95	96812	1510.025	92.573737	93.859800	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	59e9a808df7c8e8a	5	5516	3090.784	2.422409	14.345439	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	f90d48f228c684c0	15	8881	3019.350	21.971822	24.549535	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	ba8d29289cb66a80	30	19081	2975.559	50.795763	51.812122	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	b1e45ac1536d541c	50	33178	2972.486	76.246053	78.195269	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	3e1331aed438c8ee	70	43868	2204.520	86.062586	88.611495	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	f61d00169b21b7e8	85	70314	986.168	90.315437	92.448977	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4	e1974e4bc2185da0	95	97001	1004.181	92.722726	93.797189	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	5f993060c3b255dd	5	5537	3018.084	2.870417	13.999593	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	9e70635c32a6dcff	15	9015	3098.752	20.132856	24.988287	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	3327ddb6c30a50bf	30	19225	3252.924	53.391905	55.754591	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	3e4fbda1a0d6e4e3	50	33164	3205.792	78.409156	78.867269	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	0768633379786a29	70	44221	2509.365	86.119065	88.707338	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	1230e6049d2aab27	85	73248	1039.334	91.183875	92.618881	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s4-bd10	b3b476df0818fa3f	95	114814	1116.885	93.490025	94.353546	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	d09a23cc22854d41	5	5126	736.796	-1.157777	9.481848	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	05c6e700503950ab	15	8146	668.992	17.008465	16.518291	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	0f51b4bb79ec626b	30	16786	688.953	44.890535	38.575297	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	e51b7b3bbcda2a43	50	35842	580.014	66.388851	63.945078	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	d75d6e095a487cd9	70	57025	597.924	78.565230	77.224660	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	ce18d71d8d40bdcb	85	78673	613.109	82.518759	81.435213	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-420	3a40b39ec47e2a83	95	108560	691.777	83.422417	82.560604	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	960923d3d79ac69f	5	9106	1343.689	3.978991	9.237602	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	2ef1cdbfc6ed4ed9	15	13101	1383.322	20.971956	15.042963	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	ca81cbce092ab599	30	23524	1512.531	47.678496	42.202920	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	aea60bd8b885f6c1	50	44929	1185.138	71.007453	71.593236	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	3ac419427415e3c7	70	73248	1258.675	84.851293	86.968766	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	ba44f7728d9f4c39	85	109217	1321.054	90.294003	91.438201	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s6-rgb	735e99b8a75ccd11	95	157559	1433.209	92.366225	93.908740	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	8657c728f73693f5	5	6953	735.571	3.781053	14.013093	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	8c7398c5d1e1093b	15	11157	758.181	22.851156	19.795531	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	212b132062447cfb	30	22037	773.435	51.296668	48.117753	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	2da456b397b08e13	50	40692	481.544	72.702201	72.480624	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	672916fc5182368d	70	58830	509.209	84.529511	87.298286	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	927bd759e32e27a3	85	79041	552.386	90.238323	92.260994	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_8384.png.scale480x640.png	s8-noqm	7c02c9cddeb0336b	95	109387	619.817	92.521983	93.482466	8384	o_8384.png.scale480x640	480	640
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	da3283310b32ad30	5	1768	5231.613	32.455335	38.315069	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	be3a64f006cd07aa	15	2150	4983.426	39.635859	42.344737	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	52f1df4a97307b6a	30	3562	3765.293	52.056305	55.780405	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	5d111e4b7af2f456	50	8292	6398.100	67.942880	70.988258	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	c4ec826d2fb656fc	70	16563	8244.496	81.044656	82.701807	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	72062b4cc0db101e	85	35718	2850.023	87.598367	90.587197	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s2	98738a2c02896816	95	82006	3238.006	90.768289	92.340090	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	59e9a808df7c8e8a	5	2326	2226.744	27.620478	35.314415	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	f90d48f228c684c0	15	2865	1884.342	38.375797	41.861370	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	ba8d29289cb66a80	30	4253	3623.615	52.298329	55.747894	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	b1e45ac1536d541c	50	8497	3327.110	68.213259	70.842068	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	3e1331aed438c8ee	70	17190	2490.081	81.304459	82.843882	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	f61d00169b21b7e8	85	36128	1746.232	87.632090	90.627717	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4	e1974e4bc2185da0	95	84208	2077.138	90.896577	92.366129	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	5f993060c3b255dd	5	2371	3116.206	28.869404	34.095506	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	9e70635c32a6dcff	15	2853	3391.029	37.753306	41.780404	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	3327ddb6c30a50bf	30	4321	3772.816	52.701371	56.397486	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	3e4fbda1a0d6e4e3	50	8468	3465.089	68.782262	70.755380	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	0768633379786a29	70	17324	4143.183	81.836089	82.934803	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	1230e6049d2aab27	85	38190	1835.559	89.244086	90.466733	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s4-bd10	b3b476df0818fa3f	95	108597	2373.355	92.021424	92.283995	9252	o_9252.png.scale768x768	768	768
